hour,Biome,individual_local_identifier,count,individual_name
12.0,Atlantic Forest,AF_02_PAULETE,12.0,PAULETE
12.0,Atlantic Forest,AF_05_CHUCHU,12.0,CHUCHU
12.0,Atlantic Forest,AF_12_PATRICIA,12.0,PATRICIA
12.0,Atlantic Forest,AF_14_JAMESBOND,12.0,JAMESBOND
12.0,Atlantic Forest,AF_15_GEORGETE,12.0,GEORGETE
12.0,Cerrado,CE_03_LOU,12.0,LOU
12.0,Cerrado,CE_04_TITI,12.0,TITI
12.0,Cerrado,CE_08_COLOMBINA,12.0,COLOMBINA
12.0,Cerrado,CE_09_PANA,12.0,PANA
12.0,Cerrado,CE_10_ELIS,12.0,ELIS
12.0,Cerrado,CE_11_ZACA,12.0,ZACA
12.0,Cerrado,CE_13_SULI,12.0,SULI
12.0,Cerrado,CE_15_KURUKA,12.0,KURUKA
12.0,Cerrado,CE_17_ARNO,12.0,ARNO
12.0,Cerrado,CE_21_ZEMARIA,12.0,ZEMARIA
12.0,Cerrado,CE_22_ZEFA,12.0,ZEFA
12.0,Cerrado,CE_23_CARABI,12.0,CARABI
12.0,Cerrado,CE_25_SEGRE,12.0,SEGRE
12.0,Cerrado,CE_27_DONALINA,12.0,DONALINA
12.0,Cerrado,CE_28_ZIGGY,12.0,ZIGGY
12.0,Cerrado,CE_31_ANNA,12.0,ANNA
12.0,Cerrado,CE_34_DONACIDA,12.0,DONACIDA
12.0,Pantanal,PA_03_BANDAID,12.0,BANDAID
12.0,Pantanal,PA_05_KELLY,12.0,KELLY
12.0,Pantanal,PA_08_BENJAMIN,12.0,BENJAMIN
12.0,Pantanal,PA_09_SONIAMADALENA,12.0,SONIAMADALENA
12.0,Pantanal,PA_10_VIVEK,12.0,VIVEK
12.0,Pantanal,PA_12_FELIPPE,12.0,FELIPPE
12.0,Pantanal,PA_13_RITA,12.0,RITA
12.0,Pantanal,PA_15_MORENA,12.0,MORENA
12.0,Pantanal,PA_19_SERGIAO,12.0,SERGIAO
12.0,Pantanal,PA_20_SY,12.0,SY
12.0,Pantanal,PA_23_RICK,12.0,RICK
12.0,Pantanal,PA_28_DUDA,12.0,DUDA
12.0,Pantanal,PA_29_KARIN,12.0,KARIN
12.0,Pantanal,PA_31_JORDANO,12.0,JORDANO
12.0,Pantanal,PA_33_GABRIELA,12.0,GABRIELA
12.0,Pantanal,PA_34_CARIJO,12.0,CARIJO
12.0,Pantanal,PA_36_MICHELE,12.0,MICHELE
12.0,Pantanal,PA_40_MALU,12.0,MALU
12.0,Pantanal,PA_47_MORENINHO,12.0,MORENINHO
12.0,Pantanal,PA_48_TED,12.0,TED
12.0,Pantanal,PA_49_WALLY,12.0,WALLY
12.0,Pantanal,PA_51_MUCCI,12.0,MUCCI
12.0,Pantanal,PA_52_WIE,12.0,WIE
12.0,Pantanal,PA_54_PAULONA,12.0,PAULONA
12.0,Pantanal,PA_58_LIANA,12.0,LIANA
12.0,Pantanal,PA_59_POPEYE,12.0,POPEYE
12.0,Pantanal,PA_61_DOINHO,12.0,DOINHO
12.0,Pantanal,PA_62_PRETINHO,12.0,PRETINHO
12.0,Pantanal,PA_64_COLUMBUS,12.0,COLUMBUS
12.0,Pantanal,PA_65_VALENTINA,12.0,VALENTINA
12.0,Pantanal,PA_67_CARMINHA,12.0,CARMINHA
12.0,Pantanal,PA_68_FAROFO,12.0,FAROFO
12.0,Pantanal,PA_69_ANGELINA,12.0,ANGELINA
12.0,Pantanal,PA_71_SIDNEY,12.0,SIDNEY
12.0,Pantanal,PA_74_LAURO,12.0,LAURO
12.0,Pantanal,PA_82_DONNA,12.0,DONNA
12.0,Pantanal,PA_86_CUZINHO,12.0,CUZINHO
13.0,Atlantic Forest,AF_01_JOANA,13.0,JOANA
13.0,Atlantic Forest,AF_02_PAULETE,13.0,PAULETE
13.0,Atlantic Forest,AF_05_CHUCHU,13.0,CHUCHU
13.0,Atlantic Forest,AF_12_PATRICIA,13.0,PATRICIA
13.0,Atlantic Forest,AF_14_JAMESBOND,13.0,JAMESBOND
13.0,Atlantic Forest,AF_15_GEORGETE,13.0,GEORGETE
13.0,Atlantic Forest,AF_17_ESPERTA,13.0,ESPERTA
13.0,Atlantic Forest,AF_20_CHICO,13.0,CHICO
13.0,Cerrado,CE_03_LOU,13.0,LOU
13.0,Cerrado,CE_04_TITI,13.0,TITI
13.0,Cerrado,CE_08_COLOMBINA,13.0,COLOMBINA
13.0,Cerrado,CE_09_PANA,13.0,PANA
13.0,Cerrado,CE_11_ZACA,13.0,ZACA
13.0,Cerrado,CE_13_SULI,13.0,SULI
13.0,Cerrado,CE_15_KURUKA,13.0,KURUKA
13.0,Cerrado,CE_17_ARNO,13.0,ARNO
13.0,Cerrado,CE_21_ZEMARIA,13.0,ZEMARIA
13.0,Cerrado,CE_22_ZEFA,13.0,ZEFA
13.0,Cerrado,CE_23_CARABI,13.0,CARABI
13.0,Cerrado,CE_25_SEGRE,13.0,SEGRE
13.0,Cerrado,CE_27_DONALINA,13.0,DONALINA
13.0,Cerrado,CE_28_ZIGGY,13.0,ZIGGY
13.0,Cerrado,CE_31_ANNA,13.0,ANNA
13.0,Cerrado,CE_34_DONACIDA,13.0,DONACIDA
13.0,Pantanal,PA_03_BANDAID,13.0,BANDAID
13.0,Pantanal,PA_05_KELLY,13.0,KELLY
13.0,Pantanal,PA_09_SONIAMADALENA,13.0,SONIAMADALENA
13.0,Pantanal,PA_13_RITA,13.0,RITA
13.0,Pantanal,PA_15_MORENA,13.0,MORENA
13.0,Pantanal,PA_19_SERGIAO,13.0,SERGIAO
13.0,Pantanal,PA_20_SY,13.0,SY
13.0,Pantanal,PA_28_DUDA,13.0,DUDA
13.0,Pantanal,PA_31_JORDANO,13.0,JORDANO
13.0,Pantanal,PA_33_GABRIELA,13.0,GABRIELA
13.0,Pantanal,PA_34_CARIJO,13.0,CARIJO
13.0,Pantanal,PA_36_MICHELE,13.0,MICHELE
13.0,Pantanal,PA_40_MALU,13.0,MALU
13.0,Pantanal,PA_47_MORENINHO,13.0,MORENINHO
13.0,Pantanal,PA_48_TED,13.0,TED
13.0,Pantanal,PA_49_WALLY,13.0,WALLY
13.0,Pantanal,PA_51_MUCCI,13.0,MUCCI
13.0,Pantanal,PA_52_WIE,13.0,WIE
13.0,Pantanal,PA_54_PAULONA,13.0,PAULONA
13.0,Pantanal,PA_58_LIANA,13.0,LIANA
13.0,Pantanal,PA_59_POPEYE,13.0,POPEYE
13.0,Pantanal,PA_61_DOINHO,13.0,DOINHO
13.0,Pantanal,PA_62_PRETINHO,13.0,PRETINHO
13.0,Pantanal,PA_64_COLUMBUS,13.0,COLUMBUS
13.0,Pantanal,PA_65_VALENTINA,13.0,VALENTINA
13.0,Pantanal,PA_67_CARMINHA,13.0,CARMINHA
13.0,Pantanal,PA_68_FAROFO,13.0,FAROFO
13.0,Pantanal,PA_69_ANGELINA,13.0,ANGELINA
13.0,Pantanal,PA_71_SIDNEY,13.0,SIDNEY
13.0,Pantanal,PA_74_LAURO,13.0,LAURO
13.0,Pantanal,PA_82_DONNA,13.0,DONNA
13.0,Pantanal,PA_86_CUZINHO,13.0,CUZINHO
14.0,Atlantic Forest,AF_01_JOANA,14.0,JOANA
14.0,Atlantic Forest,AF_02_PAULETE,14.0,PAULETE
14.0,Atlantic Forest,AF_05_CHUCHU,14.0,CHUCHU
14.0,Atlantic Forest,AF_12_PATRICIA,14.0,PATRICIA
14.0,Atlantic Forest,AF_15_GEORGETE,14.0,GEORGETE
14.0,Atlantic Forest,AF_20_CHICO,14.0,CHICO
14.0,Cerrado,CE_03_LOU,14.0,LOU
14.0,Cerrado,CE_04_TITI,14.0,TITI
14.0,Cerrado,CE_08_COLOMBINA,14.0,COLOMBINA
14.0,Cerrado,CE_09_PANA,14.0,PANA
14.0,Cerrado,CE_11_ZACA,14.0,ZACA
14.0,Cerrado,CE_13_SULI,14.0,SULI
14.0,Cerrado,CE_15_KURUKA,14.0,KURUKA
14.0,Cerrado,CE_17_ARNO,14.0,ARNO
14.0,Cerrado,CE_21_ZEMARIA,14.0,ZEMARIA
14.0,Cerrado,CE_22_ZEFA,14.0,ZEFA
14.0,Cerrado,CE_23_CARABI,14.0,CARABI
14.0,Cerrado,CE_25_SEGRE,14.0,SEGRE
14.0,Cerrado,CE_27_DONALINA,14.0,DONALINA
14.0,Cerrado,CE_28_ZIGGY,14.0,ZIGGY
14.0,Cerrado,CE_31_ANNA,14.0,ANNA
14.0,Cerrado,CE_34_DONACIDA,14.0,DONACIDA
14.0,Pantanal,PA_03_BANDAID,14.0,BANDAID
14.0,Pantanal,PA_05_KELLY,14.0,KELLY
14.0,Pantanal,PA_08_BENJAMIN,14.0,BENJAMIN
14.0,Pantanal,PA_09_SONIAMADALENA,14.0,SONIAMADALENA
14.0,Pantanal,PA_10_VIVEK,14.0,VIVEK
14.0,Pantanal,PA_13_RITA,14.0,RITA
14.0,Pantanal,PA_15_MORENA,14.0,MORENA
14.0,Pantanal,PA_16_DORA,14.0,DORA
14.0,Pantanal,PA_19_SERGIAO,14.0,SERGIAO
14.0,Pantanal,PA_20_SY,14.0,SY
14.0,Pantanal,PA_21_CAIO,14.0,CAIO
14.0,Pantanal,PA_23_RICK,14.0,RICK
14.0,Pantanal,PA_26_SACHIN,14.0,SACHIN
14.0,Pantanal,PA_28_DUDA,14.0,DUDA
14.0,Pantanal,PA_31_JORDANO,14.0,JORDANO
14.0,Pantanal,PA_33_GABRIELA,14.0,GABRIELA
14.0,Pantanal,PA_34_CARIJO,14.0,CARIJO
14.0,Pantanal,PA_36_MICHELE,14.0,MICHELE
14.0,Pantanal,PA_40_MALU,14.0,MALU
14.0,Pantanal,PA_47_MORENINHO,14.0,MORENINHO
14.0,Pantanal,PA_48_TED,14.0,TED
14.0,Pantanal,PA_49_WALLY,14.0,WALLY
14.0,Pantanal,PA_51_MUCCI,14.0,MUCCI
14.0,Pantanal,PA_52_WIE,14.0,WIE
14.0,Pantanal,PA_54_PAULONA,14.0,PAULONA
14.0,Pantanal,PA_58_LIANA,14.0,LIANA
14.0,Pantanal,PA_59_POPEYE,14.0,POPEYE
14.0,Pantanal,PA_61_DOINHO,14.0,DOINHO
14.0,Pantanal,PA_62_PRETINHO,14.0,PRETINHO
14.0,Pantanal,PA_64_COLUMBUS,14.0,COLUMBUS
14.0,Pantanal,PA_65_VALENTINA,14.0,VALENTINA
14.0,Pantanal,PA_67_CARMINHA,14.0,CARMINHA
14.0,Pantanal,PA_68_FAROFO,14.0,FAROFO
14.0,Pantanal,PA_69_ANGELINA,14.0,ANGELINA
14.0,Pantanal,PA_71_SIDNEY,14.0,SIDNEY
14.0,Pantanal,PA_74_LAURO,14.0,LAURO
14.0,Pantanal,PA_82_DONNA,14.0,DONNA
14.0,Pantanal,PA_86_CUZINHO,14.0,CUZINHO
15.0,Atlantic Forest,AF_01_JOANA,15.0,JOANA
15.0,Atlantic Forest,AF_02_PAULETE,15.0,PAULETE
15.0,Atlantic Forest,AF_05_CHUCHU,15.0,CHUCHU
15.0,Atlantic Forest,AF_14_JAMESBOND,15.0,JAMESBOND
15.0,Atlantic Forest,AF_15_GEORGETE,15.0,GEORGETE
15.0,Atlantic Forest,AF_17_ESPERTA,15.0,ESPERTA
15.0,Atlantic Forest,AF_20_CHICO,15.0,CHICO
15.0,Atlantic Forest,AF_23_TONHA,15.0,TONHA
15.0,Atlantic Forest,AF_25_MAMA,15.0,MAMA
15.0,Cerrado,CE_03_LOU,15.0,LOU
15.0,Cerrado,CE_04_TITI,15.0,TITI
15.0,Cerrado,CE_08_COLOMBINA,15.0,COLOMBINA
15.0,Cerrado,CE_09_PANA,15.0,PANA
15.0,Cerrado,CE_10_ELIS,15.0,ELIS
15.0,Cerrado,CE_11_ZACA,15.0,ZACA
15.0,Cerrado,CE_13_SULI,15.0,SULI
15.0,Cerrado,CE_15_KURUKA,15.0,KURUKA
15.0,Cerrado,CE_17_ARNO,15.0,ARNO
15.0,Cerrado,CE_21_ZEMARIA,15.0,ZEMARIA
15.0,Cerrado,CE_22_ZEFA,15.0,ZEFA
15.0,Cerrado,CE_23_CARABI,15.0,CARABI
15.0,Cerrado,CE_25_SEGRE,15.0,SEGRE
15.0,Cerrado,CE_27_DONALINA,15.0,DONALINA
15.0,Cerrado,CE_28_ZIGGY,15.0,ZIGGY
15.0,Cerrado,CE_31_ANNA,15.0,ANNA
15.0,Cerrado,CE_34_DONACIDA,15.0,DONACIDA
15.0,Pantanal,PA_03_BANDAID,15.0,BANDAID
15.0,Pantanal,PA_05_KELLY,15.0,KELLY
15.0,Pantanal,PA_08_BENJAMIN,15.0,BENJAMIN
15.0,Pantanal,PA_09_SONIAMADALENA,15.0,SONIAMADALENA
15.0,Pantanal,PA_10_VIVEK,15.0,VIVEK
15.0,Pantanal,PA_11_LUIS,15.0,LUIS
15.0,Pantanal,PA_12_FELIPPE,15.0,FELIPPE
15.0,Pantanal,PA_13_RITA,15.0,RITA
15.0,Pantanal,PA_15_MORENA,15.0,MORENA
15.0,Pantanal,PA_16_DORA,15.0,DORA
15.0,Pantanal,PA_19_SERGIAO,15.0,SERGIAO
15.0,Pantanal,PA_20_SY,15.0,SY
15.0,Pantanal,PA_23_RICK,15.0,RICK
15.0,Pantanal,PA_24_LESLIE,15.0,LESLIE
15.0,Pantanal,PA_28_DUDA,15.0,DUDA
15.0,Pantanal,PA_31_JORDANO,15.0,JORDANO
15.0,Pantanal,PA_33_GABRIELA,15.0,GABRIELA
15.0,Pantanal,PA_34_CARIJO,15.0,CARIJO
15.0,Pantanal,PA_36_MICHELE,15.0,MICHELE
15.0,Pantanal,PA_40_MALU,15.0,MALU
15.0,Pantanal,PA_47_MORENINHO,15.0,MORENINHO
15.0,Pantanal,PA_48_TED,15.0,TED
15.0,Pantanal,PA_49_WALLY,15.0,WALLY
15.0,Pantanal,PA_51_MUCCI,15.0,MUCCI
15.0,Pantanal,PA_52_WIE,15.0,WIE
15.0,Pantanal,PA_54_PAULONA,15.0,PAULONA
15.0,Pantanal,PA_58_LIANA,15.0,LIANA
15.0,Pantanal,PA_59_POPEYE,15.0,POPEYE
15.0,Pantanal,PA_61_DOINHO,15.0,DOINHO
15.0,Pantanal,PA_62_PRETINHO,15.0,PRETINHO
15.0,Pantanal,PA_64_COLUMBUS,15.0,COLUMBUS
15.0,Pantanal,PA_65_VALENTINA,15.0,VALENTINA
15.0,Pantanal,PA_67_CARMINHA,15.0,CARMINHA
15.0,Pantanal,PA_68_FAROFO,15.0,FAROFO
15.0,Pantanal,PA_69_ANGELINA,15.0,ANGELINA
15.0,Pantanal,PA_71_SIDNEY,15.0,SIDNEY
15.0,Pantanal,PA_74_LAURO,15.0,LAURO
15.0,Pantanal,PA_82_DONNA,15.0,DONNA
15.0,Pantanal,PA_86_CUZINHO,15.0,CUZINHO
16.0,Atlantic Forest,AF_01_JOANA,16.0,JOANA
16.0,Atlantic Forest,AF_02_PAULETE,16.0,PAULETE
16.0,Atlantic Forest,AF_05_CHUCHU,16.0,CHUCHU
16.0,Atlantic Forest,AF_12_PATRICIA,16.0,PATRICIA
16.0,Atlantic Forest,AF_14_JAMESBOND,16.0,JAMESBOND
16.0,Atlantic Forest,AF_15_GEORGETE,16.0,GEORGETE
16.0,Atlantic Forest,AF_17_ESPERTA,16.0,ESPERTA
16.0,Atlantic Forest,AF_20_CHICO,16.0,CHICO
16.0,Atlantic Forest,AF_23_TONHA,16.0,TONHA
16.0,Atlantic Forest,AF_25_MAMA,16.0,MAMA
16.0,Cerrado,CE_03_LOU,16.0,LOU
16.0,Cerrado,CE_04_TITI,16.0,TITI
16.0,Cerrado,CE_08_COLOMBINA,16.0,COLOMBINA
16.0,Cerrado,CE_09_PANA,16.0,PANA
16.0,Cerrado,CE_11_ZACA,16.0,ZACA
16.0,Cerrado,CE_13_SULI,16.0,SULI
16.0,Cerrado,CE_15_KURUKA,16.0,KURUKA
16.0,Cerrado,CE_17_ARNO,16.0,ARNO
16.0,Cerrado,CE_21_ZEMARIA,16.0,ZEMARIA
16.0,Cerrado,CE_22_ZEFA,16.0,ZEFA
16.0,Cerrado,CE_23_CARABI,16.0,CARABI
16.0,Cerrado,CE_25_SEGRE,16.0,SEGRE
16.0,Cerrado,CE_27_DONALINA,16.0,DONALINA
16.0,Cerrado,CE_28_ZIGGY,16.0,ZIGGY
16.0,Cerrado,CE_31_ANNA,16.0,ANNA
16.0,Cerrado,CE_34_DONACIDA,16.0,DONACIDA
16.0,Pantanal,PA_03_BANDAID,16.0,BANDAID
16.0,Pantanal,PA_05_KELLY,16.0,KELLY
16.0,Pantanal,PA_08_BENJAMIN,16.0,BENJAMIN
16.0,Pantanal,PA_09_SONIAMADALENA,16.0,SONIAMADALENA
16.0,Pantanal,PA_10_VIVEK,16.0,VIVEK
16.0,Pantanal,PA_13_RITA,16.0,RITA
16.0,Pantanal,PA_15_MORENA,16.0,MORENA
16.0,Pantanal,PA_16_DORA,16.0,DORA
16.0,Pantanal,PA_19_SERGIAO,16.0,SERGIAO
16.0,Pantanal,PA_20_SY,16.0,SY
16.0,Pantanal,PA_21_CAIO,16.0,CAIO
16.0,Pantanal,PA_23_RICK,16.0,RICK
16.0,Pantanal,PA_24_LESLIE,16.0,LESLIE
16.0,Pantanal,PA_28_DUDA,16.0,DUDA
16.0,Pantanal,PA_29_KARIN,16.0,KARIN
16.0,Pantanal,PA_30_NELSAO,16.0,NELSAO
16.0,Pantanal,PA_31_JORDANO,16.0,JORDANO
16.0,Pantanal,PA_33_GABRIELA,16.0,GABRIELA
16.0,Pantanal,PA_34_CARIJO,16.0,CARIJO
16.0,Pantanal,PA_36_MICHELE,16.0,MICHELE
16.0,Pantanal,PA_38_CASSANDRA,16.0,CASSANDRA
16.0,Pantanal,PA_40_MALU,16.0,MALU
16.0,Pantanal,PA_47_MORENINHO,16.0,MORENINHO
16.0,Pantanal,PA_48_TED,16.0,TED
16.0,Pantanal,PA_49_WALLY,16.0,WALLY
16.0,Pantanal,PA_51_MUCCI,16.0,MUCCI
16.0,Pantanal,PA_52_WIE,16.0,WIE
16.0,Pantanal,PA_54_PAULONA,16.0,PAULONA
16.0,Pantanal,PA_58_LIANA,16.0,LIANA
16.0,Pantanal,PA_59_POPEYE,16.0,POPEYE
16.0,Pantanal,PA_61_DOINHO,16.0,DOINHO
16.0,Pantanal,PA_62_PRETINHO,16.0,PRETINHO
16.0,Pantanal,PA_64_COLUMBUS,16.0,COLUMBUS
16.0,Pantanal,PA_65_VALENTINA,16.0,VALENTINA
16.0,Pantanal,PA_67_CARMINHA,16.0,CARMINHA
16.0,Pantanal,PA_68_FAROFO,16.0,FAROFO
16.0,Pantanal,PA_69_ANGELINA,16.0,ANGELINA
16.0,Pantanal,PA_71_SIDNEY,16.0,SIDNEY
16.0,Pantanal,PA_74_LAURO,16.0,LAURO
16.0,Pantanal,PA_82_DONNA,16.0,DONNA
16.0,Pantanal,PA_86_CUZINHO,16.0,CUZINHO
17.0,Atlantic Forest,AF_01_JOANA,17.0,JOANA
17.0,Atlantic Forest,AF_02_PAULETE,17.0,PAULETE
17.0,Atlantic Forest,AF_05_CHUCHU,17.0,CHUCHU
17.0,Atlantic Forest,AF_12_PATRICIA,17.0,PATRICIA
17.0,Atlantic Forest,AF_14_JAMESBOND,17.0,JAMESBOND
17.0,Atlantic Forest,AF_15_GEORGETE,17.0,GEORGETE
17.0,Atlantic Forest,AF_17_ESPERTA,17.0,ESPERTA
17.0,Atlantic Forest,AF_20_CHICO,17.0,CHICO
17.0,Atlantic Forest,AF_23_TONHA,17.0,TONHA
17.0,Atlantic Forest,AF_24_TINA,17.0,TINA
17.0,Atlantic Forest,AF_25_MAMA,17.0,MAMA
17.0,Cerrado,CE_03_LOU,17.0,LOU
17.0,Cerrado,CE_04_TITI,17.0,TITI
17.0,Cerrado,CE_08_COLOMBINA,17.0,COLOMBINA
17.0,Cerrado,CE_09_PANA,17.0,PANA
17.0,Cerrado,CE_10_ELIS,17.0,ELIS
17.0,Cerrado,CE_11_ZACA,17.0,ZACA
17.0,Cerrado,CE_13_SULI,17.0,SULI
17.0,Cerrado,CE_15_KURUKA,17.0,KURUKA
17.0,Cerrado,CE_17_ARNO,17.0,ARNO
17.0,Cerrado,CE_21_ZEMARIA,17.0,ZEMARIA
17.0,Cerrado,CE_22_ZEFA,17.0,ZEFA
17.0,Cerrado,CE_23_CARABI,17.0,CARABI
17.0,Cerrado,CE_25_SEGRE,17.0,SEGRE
17.0,Cerrado,CE_27_DONALINA,17.0,DONALINA
17.0,Cerrado,CE_28_ZIGGY,17.0,ZIGGY
17.0,Cerrado,CE_31_ANNA,17.0,ANNA
17.0,Cerrado,CE_34_DONACIDA,17.0,DONACIDA
17.0,Pantanal,PA_03_BANDAID,17.0,BANDAID
17.0,Pantanal,PA_08_BENJAMIN,17.0,BENJAMIN
17.0,Pantanal,PA_09_SONIAMADALENA,17.0,SONIAMADALENA
17.0,Pantanal,PA_10_VIVEK,17.0,VIVEK
17.0,Pantanal,PA_13_RITA,17.0,RITA
17.0,Pantanal,PA_15_MORENA,17.0,MORENA
17.0,Pantanal,PA_16_DORA,17.0,DORA
17.0,Pantanal,PA_18_NIC,17.0,NIC
17.0,Pantanal,PA_19_SERGIAO,17.0,SERGIAO
17.0,Pantanal,PA_20_SY,17.0,SY
17.0,Pantanal,PA_21_CAIO,17.0,CAIO
17.0,Pantanal,PA_22_EMILIO,17.0,EMILIO
17.0,Pantanal,PA_23_RICK,17.0,RICK
17.0,Pantanal,PA_24_LESLIE,17.0,LESLIE
17.0,Pantanal,PA_26_SACHIN,17.0,SACHIN
17.0,Pantanal,PA_28_DUDA,17.0,DUDA
17.0,Pantanal,PA_29_KARIN,17.0,KARIN
17.0,Pantanal,PA_30_NELSAO,17.0,NELSAO
17.0,Pantanal,PA_31_JORDANO,17.0,JORDANO
17.0,Pantanal,PA_33_GABRIELA,17.0,GABRIELA
17.0,Pantanal,PA_34_CARIJO,17.0,CARIJO
17.0,Pantanal,PA_36_MICHELE,17.0,MICHELE
17.0,Pantanal,PA_38_CASSANDRA,17.0,CASSANDRA
17.0,Pantanal,PA_40_MALU,17.0,MALU
17.0,Pantanal,PA_47_MORENINHO,17.0,MORENINHO
17.0,Pantanal,PA_48_TED,17.0,TED
17.0,Pantanal,PA_49_WALLY,17.0,WALLY
17.0,Pantanal,PA_51_MUCCI,17.0,MUCCI
17.0,Pantanal,PA_52_WIE,17.0,WIE
17.0,Pantanal,PA_54_PAULONA,17.0,PAULONA
17.0,Pantanal,PA_58_LIANA,17.0,LIANA
17.0,Pantanal,PA_59_POPEYE,17.0,POPEYE
17.0,Pantanal,PA_61_DOINHO,17.0,DOINHO
17.0,Pantanal,PA_62_PRETINHO,17.0,PRETINHO
17.0,Pantanal,PA_64_COLUMBUS,17.0,COLUMBUS
17.0,Pantanal,PA_65_VALENTINA,17.0,VALENTINA
17.0,Pantanal,PA_67_CARMINHA,17.0,CARMINHA
17.0,Pantanal,PA_68_FAROFO,17.0,FAROFO
17.0,Pantanal,PA_69_ANGELINA,17.0,ANGELINA
17.0,Pantanal,PA_71_SIDNEY,17.0,SIDNEY
17.0,Pantanal,PA_74_LAURO,17.0,LAURO
17.0,Pantanal,PA_82_DONNA,17.0,DONNA
17.0,Pantanal,PA_86_CUZINHO,17.0,CUZINHO
18.0,Atlantic Forest,AF_01_JOANA,18.0,JOANA
18.0,Atlantic Forest,AF_02_PAULETE,18.0,PAULETE
18.0,Atlantic Forest,AF_05_CHUCHU,18.0,CHUCHU
18.0,Atlantic Forest,AF_12_PATRICIA,18.0,PATRICIA
18.0,Atlantic Forest,AF_14_JAMESBOND,18.0,JAMESBOND
18.0,Atlantic Forest,AF_15_GEORGETE,18.0,GEORGETE
18.0,Atlantic Forest,AF_17_ESPERTA,18.0,ESPERTA
18.0,Atlantic Forest,AF_20_CHICO,18.0,CHICO
18.0,Atlantic Forest,AF_23_TONHA,18.0,TONHA
18.0,Atlantic Forest,AF_24_TINA,18.0,TINA
18.0,Atlantic Forest,AF_25_MAMA,18.0,MAMA
18.0,Cerrado,CE_03_LOU,18.0,LOU
18.0,Cerrado,CE_04_TITI,18.0,TITI
18.0,Cerrado,CE_08_COLOMBINA,18.0,COLOMBINA
18.0,Cerrado,CE_09_PANA,18.0,PANA
18.0,Cerrado,CE_10_ELIS,18.0,ELIS
18.0,Cerrado,CE_11_ZACA,18.0,ZACA
18.0,Cerrado,CE_13_SULI,18.0,SULI
18.0,Cerrado,CE_15_KURUKA,18.0,KURUKA
18.0,Cerrado,CE_17_ARNO,18.0,ARNO
18.0,Cerrado,CE_21_ZEMARIA,18.0,ZEMARIA
18.0,Cerrado,CE_22_ZEFA,18.0,ZEFA
18.0,Cerrado,CE_23_CARABI,18.0,CARABI
18.0,Cerrado,CE_25_SEGRE,18.0,SEGRE
18.0,Cerrado,CE_27_DONALINA,18.0,DONALINA
18.0,Cerrado,CE_28_ZIGGY,18.0,ZIGGY
18.0,Cerrado,CE_31_ANNA,18.0,ANNA
18.0,Cerrado,CE_34_DONACIDA,18.0,DONACIDA
18.0,Pantanal,PA_03_BANDAID,18.0,BANDAID
18.0,Pantanal,PA_05_KELLY,18.0,KELLY
18.0,Pantanal,PA_08_BENJAMIN,18.0,BENJAMIN
